participant,session,date,expName,psychopyVersion,OS,frameRate,position_prop,about_rate1.response,about_rate2.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,item_name,condition,list,context,person_maincl_Q,person_compl_Q,block,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,certainty_Q,age_enter.text,gender_slider.response,lang_enter.text
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,"[[0,-0.08],[0,-0.25]]",0.956944444,0.042361111,0,8,8,6,1,c2,filler,control,6,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about Grace's grandma,about Grace's squirrel,1,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,"[[0,-0.25],[0,-0.08]]",,,0,9,9,3,1,t22,notice3.2,c,6,Emma said: I'm currently in jail for a DUI. One of my fellow inmates told me that she was going to make a run for it during the next yard time. But then the warden didn't allow her to go outside during yard time! ,about the warden,about the inmate,1,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,"[[0,-0.08],[0,-0.25]]",0.867361111,0.118055556,0,10,10,9,1,f3,filler,reason_rc,6,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about the drummer,about Matt,1,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,"[[0,-0.25],[0,-0.08]]",0.792361111,0.222916667,0,11,11,1,1,t14,discover3.2,c,6,"Lilly said: My brother Frank has been going out with Mary-Ann for about half a year now. Unfortunately, he never told her that he used to be married and has four children. Yesterday, Frank told me that Mary-Ann broke up with him.",about Mary-Ann,about Frank,1,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,,,,,,,,,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,,,,,,,,,,,,,,,,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,f1,filler,exp_salt,6,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,,2,0.8875,0,0,0,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,f3,filler,reason_rc,6,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,,2,0.943055556,0,1,1,9,1,Is Matt certain that the drummer is passionate on the drums?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,c2,filler,control,6,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she’ll stick with it. Last time she quit she had a cigarette three days later.",,,2,1,0,2,2,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,t30,know3.2,c,6,George said: My wife and I were at the movies last night. She wanted to buy some popcorn while I went to the bathroom. She told me later that she tried to flirt with the guy who sold her the popcorn but that he didn't react at all. Perhaps he knew that she was married.,,,2,1,0,3,3,2,1,Is George certain that his wife is married?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,f2,filler,reason_modal,6,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,,2,0.731944444,0,4,4,8,1,Is Kevin certain that Carol saved his life?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,t17,realize3.1,nc,6,"Jimmy said: Last night, my friend and I were at an expensive restaurant. At one point, the man and the woman at the next table over got into a big fight. The man suddenly poured his drink into the woman's lap and left in a huff. Perhaps he realized that she was cheating on him.",,,2,0.6,0,5,5,4,1,Is Jimmy certain that the woman was cheating on the man?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,c1,filler,control,6,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. I am not sure, but possibly she was annoyed by the film score.",,,2,0.557638889,0,6,6,5,1,Is Melody certain that Joy was annoyed by the film score?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,f4,filler,probl_sol_modal,6,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,,2,0.220138889,0,7,7,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,t14,discover3.2,c,6,"Lilly said: My brother Frank has been going out with Mary-Ann for about half a year now. Unfortunately, he never told her that he used to be married and has four children. Yesterday, Frank told me that Mary-Ann broke up with him. Perhaps she discovered that he was hiding something.",,,2,0.834722222,0,8,8,1,1,Is Lilly certain that Frank was hiding something?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,t25,aware3.1,nc,6,"Eleanor said: Last month, my mother was looking for a new chiropractor. I didn't do any research and just suggested Dr. Samuels, who has a practice down the street. My mother didn't want to go there, but didn't tell me why. Perhaps she was aware that he had bad reviews. ",,,2,0.973611111,0,9,9,0,1,Is Eleanor certain that Dr. Samuels had bad reviews?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,f5,filler,probl_sol_rc,6,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,,2,0.89375,0,10,10,11,1,Is Lisa certain that the guy in front of her was not amused?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,t22,notice3.2,c,6,Emma said: I'm currently in jail for a DUI. One of my fellow inmates told me that she was going to make a run for it during the next yard time. But then the warden didn't allow her to go outside during yard time! Perhaps he noticed that she was trying to escape.,,,2,0.954166667,0,11,11,3,1,Is Emma certain that the other inmate was trying to escape?,,,
187893,001,2023-05-30_12h13.08.126,aboutness6,2022.2.5,Win32,143.9677512,,,,,,,,,,,,,,,,,,,,,,,,41,2,English
