participant,session,date,expName,psychopyVersion,OS,frameRate,exp_rate1.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,block,condition,context,question,list,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,target,age_enter.text,gender_slider.response,lang_enter.text
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,f2,2,reason_modal,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,1,0.686221744,0,2,2,8,1,Is Kevin certain that Carol saved his life?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,f1,2,exp_salt,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,1,1,0,3,3,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,t5,2,c,"George said: Earlier this morning, Tom was looking for our manager Cindy. I knew that she had left the office but I didn't tell Tom because he's such a busybody. Just now, I saw Tom leave the office. Perhaps he discovered that she had gone out.",,1,1,0,4,4,2,1,Is George certain that Cindy had gone out?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,f5,2,reason_rc,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,1,1,0,5,5,11,1,Is Matt certain that the drummer is passionate on the drums?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,f4,2,probl_sol_modal,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,1,0,0,6,6,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,t4,2,nc,"Jimmy said: I'm out for dinner with a friend. The couple at the next table already got their dishes. Just now, a server came to their table to fill the woman's water and then rushed into the kitchen. Perhaps he noticed that she was missing something. ",,1,0.327771798,0,7,7,1,1,Is Jimmy certain that the woman was missing something?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,t9,2,c,"Lilly said: I am an exchange student in Berlin and know my way around the city very well. I overheard a woman ask a local for directions to a restaurant. Even though the restaurant was just ahead, he told her to turn around. The woman didn't follow his directions. Perhaps she knew that he was wrong.",,1,0.635629709,0,8,8,4,1,Is Lilly certain that the local was wrong?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,t8,2,nc,"Eleanor said: My church was looking for a new financial administrator. We interviewed a very well-qualified man who had great references and a lot of experience. We were completely shocked when our pastor refused to hire him, and she didn't want to tell us why. Perhaps she was aware that he was unreliable.",,1,0.619483315,0,9,9,3,1,Is Eleanor certain that the man was unreliable?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,t1,2,c,"Emma said: My boss just called me into her office to install some programs on her computer since our IT people were already gone for the day. I saw that her computer was infected with malware but I didn't tell her because she would have blamed me. Later, I saw that she was very agitated. Perhaps she realized that the computer had a virus. ",,1,0.648546825,0,10,10,0,1,Is Emma certain that the computer had a virus?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,c2,2,control,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it. Last time she quit she had a cigarette three days later.",,1,1,0,11,11,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
195078,001,2023-04-10_11h58.23.754,expectedness1,2022.2.5,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,31,1,English
