participant,session,date,expName,psychopyVersion,OS,frameRate,position_prop,about_rate1.response,about_rate2.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,item_name,condition,list,context,person_maincl_Q,person_compl_Q,block,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,certainty_Q,age_enter.text,gender_slider.response,lang_enter.text
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,"[[0,-0.08],[0,-0.25]]",0.887963048,0.62037037,0,8,8,3,1,t3,notice1.2,c,2,"Jimmy said: I'm out at the new Indian place with my friend Sally. She got her lamb masala, but not her side of rice. Just now, a server stopped by our table and then rushed into the kitchen.",about the server,about Sally,1,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,"[[0,-0.25],[0,-0.08]]",0.599074116,0.979629658,0,9,9,7,1,f1,filler,exp_salt,2,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about the scooter,about Jane,1,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,"[[0,-0.08],[0,-0.25]]",0.878703788,0.598148134,0,10,10,1,1,t6,discover1.1,nc,2,"George said: Randy was looking for our coworker Natalie. I didn't know where she was and so I couldn't help him. Later, I saw him leave the building.",about Randy,about Natalie,1,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,"[[0,-0.25],[0,-0.08]]",0.097222222,0.85555564,0,11,11,5,1,c1,filler,control,2,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something.",about Joy,about Melody's nephew,1,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,,,,,,,,,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,,,,,,,,,,,,,,,,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,c2,filler,control,2,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she’ll stick with it. Last time she quit she had a cigarette three days later.",,,2,1,0,0,0,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,t6,discover1.1,nc,2,"George said: Randy was looking for our coworker Natalie. I didn't know where she was and so I couldn't help him. Later, I saw him leave the building. Perhaps he discovered that she had gone out.",,,2,0.848148205,0,1,1,1,1,Is George certain that Natalie had gone out?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,t10,know1.1,nc,2,"Lilly said: I'm visiting Paris right now with my sister and my girlfriend. I don't speak French but luckily they do. They asked a local guy for directions to a restaurant and I have no idea what he said. My girlfriend wanted to follow his directions, but my sister wanted to go the other way. Perhaps she knew that he was wrong.",,,2,0.840740769,0,2,2,2,1,Is Lilly certain that the local was wrong?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,c1,filler,control,2,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. I am not sure, but possibly she was annoyed by the film score.",,,2,0.287962949,0,3,3,5,1,Is Melody certain that Joy was annoyed by the film score?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,f1,filler,exp_salt,2,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,,2,0.998148176,0,4,4,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,f5,filler,probl_sol_rc,2,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,,2,0.928703732,0,5,5,11,1,Is Lisa certain that the guy in front of her was not amused?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,f4,filler,probl_sol_modal,2,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,,2,0.80277775,0,6,6,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,t2,realize1.2,nc,2,"Emma said: My friend Alexandra just bought a used computer. When I talked to her yesterday, she was very happy with it. But this morning she texted me that she was on the way to the computer repair shop with the ""damn computer!"". Perhaps she realized that the computer had a virus.",,,2,0.885185242,0,7,7,4,1,Is Emma certain that the computer had a virus?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,f2,filler,reason_modal,2,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,,2,0.915740826,0,8,8,8,1,Is Kevin certain that Carol saved his life?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,f3,filler,reason_rc,2,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,,2,0.894444501,0,9,9,9,1,Is Matt certain that the drummer is passionate on the drums?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,t3,notice1.2,c,2,"Jimmy said: I'm out at the new Indian place with my friend Sally. She got her lamb masala, but not her side of rice. Just now, a server stopped by our table and then rushed into the kitchen. Perhaps he noticed that she was missing something.",,,2,0.943518603,0,10,10,3,1,Is Jimmy certain that Sally was missing something?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,t7,aware1.2,c,2,Eleanor said: My friend Sam is a landscape architect. He just got fired from his job because he didn't keep his appointments and is generally irresponsible. Even his sister refused to hire him. Perhaps she was aware that he was unreliable.,,,2,0.862037094,0,11,11,0,1,Is Eleanor certain that Sam was unreliable?,,,
560421,001,2023-05-30_11h51.46.232,aboutness2,2022.2.5,Win32,59.38947618,,,,,,,,,,,,,,,,,,,,,,,,19,2,English
