participant,session,date,expName,psychopyVersion,OS,frameRate,position_prop,about_rate1.response,about_rate2.response,trials_block1.thisRepN,trials_block1.thisTrialN,trials_block1.thisN,trials_block1.thisIndex,trials_block1.ran,item_no,item_name,condition,list,context,person_maincl_Q,person_compl_Q,block,certainty_rate.response,trials_block2.thisRepN,trials_block2.thisTrialN,trials_block2.thisN,trials_block2.thisIndex,trials_block2.ran,certainty_Q,age_enter.text,gender_slider.response,lang_enter.text
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,"[[0,-0.08],[0,-0.25]]",0.7265625,0.434895833,0,8,8,8,1,f2,filler,reason_modal,5,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart.,about Carol,about Kevin,1,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,"[[0,-0.25],[0,-0.08]]",0.748697917,0.265625,0,9,9,7,1,f1,filler,exp_salt,5,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter.",about the scooter,about Jane,1,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,"[[0,-0.25],[0,-0.08]]",0.002604167,0.99609375,0,10,10,6,1,c2,filler,control,5,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she'll stick with it.",about Grace's grandma,about Grace's squirrel,1,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,"[[0,-0.08],[0,-0.25]]",0.709635417,0.489583333,0,11,11,9,1,f3,filler,reason_rc,5,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer.",about the drummer,about Matt,1,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,,,,,,,,,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,,,,,,,,,,,,,,,,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,t21,notice3.1,nc,5,"Emma said: I went to visit my aunt at her halfway house yesterday. As I was chatting with her, I saw an employee talk sternly to one of the other female inmates. Perhaps he noticed that she was trying to escape.",,,2,0.005208333,0,0,0,3,1,Is Emma certain that the other inmate was trying to escape?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,c1,filler,control,5,"Melody said: Last week, I went to see a movie with my friend Joy. I really liked the movie, but Joy was bothered by something. I am not sure, but possibly she was annoyed by the film score.",,,2,0.27734375,0,1,1,5,1,Is Melody certain that Joy was annoyed by the film score?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,f2,filler,reason_modal,5,Kevin said: I will meet my friend Carol tomorrow. We will go for dinner at her favorite restaurant. With this I want to thank her with all my heart. She might have saved my life when I was sick last week.,,,2,0.39453125,0,2,2,8,1,Is Kevin certain that Carol saved his life?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,t18,realize3.2,c,5,"Jimmy said: Last night, my wife and I went out to dinner with our friends Mark and Sue. Sue has been seeing another man for many months, and Mark doesn't know. But when we ordered desserts, Mark suddenly got up, threw his drink in Sue's face and stormed off. Perhaps he realized that she was cheating on him.",,,2,0.33203125,0,3,3,4,1,Is Jimmy certain that Sue was cheating on Mark?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,c2,filler,control,5,"Grace said: Last Sunday, I visited my grandma. She claimed that she's quit smoking again, but I doubt that she’ll stick with it. Last time she quit she had a cigarette three days later.",,,2,0.998697917,0,4,4,6,1,Is Grace certain that her grandmother has had a cigarette at some point in her life?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,t29,know3.1,nc,5,"George said: My co-worker and I are on a business trip right now. After I went to bed, my co-worker went to a topless bar. One of the dancers offered him a lap dance, but he supposedly refused. Perhaps he knew that she was married.",,,2,0,0,5,5,2,1,Is George certain that the dancer was married?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,t13,discover3.1,nc,5,"Lilly said: My neighbor Janet recently met a very nice man. They've been out several times and she seems very fond of him. But yesterday she came back from a date with him and was very angry, but she doesn't want to tell me why. Perhaps she discovered that he was hiding something.",,,2,0.01171875,0,6,6,1,1,Is Lilly certain that the man was hiding something?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,f4,filler,probl_sol_modal,5,Ronald said: I am writing an email to my boss. There is something about her that annoys me. She never allows me to make my own decisions. She could at least make me responsible for one small project.,,,2,0,0,7,7,10,1,Is Ronald certain that his boss will make him responsible for one small project?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,f3,filler,reason_rc,5,"Matt said: Yesterday, I went to a punk concert. I didn't particularly like the music and it was very crowded. But I absolutely admired the drummer. I have never seen anybody who was this passionate on the drums.",,,2,0.994791667,0,8,8,9,1,Is Matt certain that the drummer is passionate on the drums?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,f5,filler,probl_sol_rc,5,"Lisa said: On my way here, I got stuck in traffic. I was a bit impatient. I wasn't sure I would make it here on time. So I honked at the guy in front of me, who was not amused either.",,,2,0.73046875,0,9,9,11,1,Is Lisa certain that the guy in front of her was not amused?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,f1,filler,exp_salt,5,"Jane said: When I came into the shed, my bicycle was blocked. I couldn't get it out quickly enough. So I set off on the scooter. It was Anthony who parked in front of my bicycle.",,,2,0.455729167,0,10,10,7,1,Is Jane certain that nobody other than Anthony parked in front of her bicycle?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,t26,aware3.2,c,5,Eleanor said: My friend Sam is a hair dresser and he's trying to find a new salon to work in. The problem is that Sam's haircuts are terrible and customers often leave really negative feedback on his webpage. Even our friend Martha refused to hire him. Perhaps she was aware that he had bad reviews.,,,2,1,0,11,11,0,1,Is Eleanor certain that Sam had bad reviews?,,,
413369,001,2023-05-30_12h22.29.773,aboutness5,2022.2.5,Win32,58.83391187,,,,,,,,,,,,,,,,,,,,,,,,48,1,English
